Banker Team,Banker Name,IC Name,Position As of Date,Relationship ID,EG Number,PP Code,Base Number,Portfolio Number,Financial Instrument Id,ISIN,Ticker,Security Name,Print Report Class Name,Asset Sub Class Name,Asset Sub Sub Class Name,Nominal Currency Code,Units,Amount in CCY,Amount in USD,Average Unit Cost,Current Price,Last Movement Date,Book Date,Maturity Date,PE/RE Commitment Amount:,PE/RE Contribution Amount:,PE/RE Capital Contribution Fund Expenses,PE/RE Distribution Amount:,PE/RE Outstanding Commitment Amount:,PE/RE Recallable Distributions:,Loan / Cash Rate to client,Cost of Fund,Spread,Tenor,Contract Ref Number,Contracted FX Rate,Pay Currency Code,Pay Amount,Pay Amount(USD),Receive Currency Code,Receive Amount,Receive Amount(USD),Tranch Code,Position Web Description,Security Name Line 1,Rank,Moodys R,S&P R,Fitch,Coupon,YTC,YTM,Coupon type,Issue Date,Next Call Date,Return on Contribution,Market Consensus
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,7/8/2020,SR250824955,SR250824955-0005,SISI,5fb83ed1d370fb3906bfba168f316ef0,9e1f33f544772c08d12a89a9bc7e3d24,,,,,Loans,Margin Loan,Margin Credit Demand Loan,HKD,"802,009.08","793,988.99","99,339.88",,,,6/8/2020,13/8/2020,,,,,,,0.98,0.48,0.5,7,2000651279,,,,0,,,0,,Loan Account-00002000651279,,,,,,,,,,,,,
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,7/8/2020,SR250824955,SR250824955-0005,SISI,5fb83ed1d370fb3906bfba168f316ef0,9e1f33f544772c08d12a89a9bc7e3d24,,,,,Loans,Margin Loan,Margin Credit Demand Loan,SGD,"393,028.55","361,586.27","266,110.84",,,,11/8/2020,18/8/2020,,,,,,,0.673,0.173,0.5,7,2000652573,,,,0,,,0,,Loan Account-00002000652573,,,,,,,,,,,,,
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,7/8/2020,SR250824955,SR250824955-0005,SISI,5fb83ed1d370fb3906bfba168f316ef0,9e1f33f544772c08d12a89a9bc7e3d24,,,,,Loans,Margin Loan,Margin Credit Demand Loan,SGD,"125,453.09","124,198.56","90,421.58",,,,11/8/2020,18/8/2020,,,,,,,0.673,0.173,0.5,7,2000653973,,,,0,,,0,,Loan Account-00002000653973,,,,,,,,,,,,,
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,7/8/2020,SR250824955,SR250824955-0006,SISI,79904b526ebdf9cd47bf21262f61d9f4,678738e03bb862da287c62741b8574bb,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,SGD,0,0,0,,,,8/6/2016,,,,,,,,0,,0,,,,,,0,,,0,,,,,,,,,,,,,,,
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,7/8/2020,SR250824955,SR250824955-0006,SISI,79904b526ebdf9cd47bf21262f61d9f4,678738e03bb862da287c62741b8574bb,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,USD,0,0,0,,,,8/6/2016,,,,,,,,0,,0,,,,,,0,,,0,,,,,,,,,,,,,,,
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,7/8/2020,SR250824955,SR250824955-0010,SISI,3f5e7d73e2feb42e1c1505c67ac7cbb0,26fb691f52058db00a645651dac494b8,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,EUR,0,0,0,,,,9/1/2020,,,,,,,,0,,0,,,,,,0,,,0,,Call Deposit (IB) EUR 0/778674/005,,,,,,,,,,,,,
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,7/8/2020,SR250824955,SR250824955-0010,SISI,3f5e7d73e2feb42e1c1505c67ac7cbb0,26fb691f52058db00a645651dac494b8,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,GBP,"2,504.63","2,379.40","3,206.36",,,,9/1/2020,,,,,,,,0.01,,0.01,,,,,,0,,,0,,Call Deposit (IB) GBP 0/778674/003,,,,,,,,,,,,,
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,7/8/2020,SR250824955,SR250824955-0010,SISI,3f5e7d73e2feb42e1c1505c67ac7cbb0,26fb691f52058db00a645651dac494b8,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,HKD,0.01,0.0096,0,,,,11/1/2018,,,,,,,,0.01,,0.01,,,,,,0,,,0,,Call Deposit (IB).HKD 0/778674/001,,,,,,,,,,,,,
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,7/8/2020,SR250824955,SR250824955-0010,SISI,3f5e7d73e2feb42e1c1505c67ac7cbb0,26fb691f52058db00a645651dac494b8,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,JPY,0,0,0,,,,6/3/2019,,,,,,,,0,,0,,,,,,0,,,0,,Call Deposit (IB) JPY 0/778674/002,,,,,,,,,,,,,
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,7/8/2020,SR250824955,SR250824955-0010,SISI,3f5e7d73e2feb42e1c1505c67ac7cbb0,26fb691f52058db00a645651dac494b8,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,SGD,0,0,0,,,,22/7/2016,,,,,,,,0,,0,,,,,,0,,,0,,Call Deposit (IB) SGD 0/778674/017,,,,,,,,,,,,,
MR-AP Spore Marketing Team 2,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,7/8/2020,SR250824955,SR250824955-0010,SISI,3f5e7d73e2feb42e1c1505c67ac7cbb0,26fb691f52058db00a645651dac494b8,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,USD,0.04,0.04,0.0376,,,,22/7/2016,,,,,,,,0.01,,0.01,,,,,,0,,,0,,Call Deposit (IB) USD 0/778674/025,,,,,,,,,,,,,
MR-AP Spore India Team 1,da64413daf0db27f9ab770aa1c8288370978260c19f27253941c7e4901901abb,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,7/8/2020,SR250942215,SR250942215-0002,SISI,6623c99be2206d5cf49d58652b394d25,4ccfd05b8a0660e9400685385a0618a8,OH835,,,EUROPEAN SPECIAL SITUATIONS OFFSHORE FEEDER FUND LP-BN-NT,ALTERNATIVE INVESTMENTS,Private,DISTRESSED,EUR,,"435,040.06","544,613.75",,,,3/1/2017,,"500,000.00","486,250.01","10,493.27","107,162.51","108,625.00","94,875.01",,,,,,,,,0,,,0,,,European Special Situations Offshore,,,,,,,,,,,-0.77961438,
MR-AP Spore India Team 1,da64413daf0db27f9ab770aa1c8288370978260c19f27253941c7e4901901abb,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,7/8/2020,SR250942215,SR250942215-0002,SISI,6623c99be2206d5cf49d58652b394d25,4ccfd05b8a0660e9400685385a0618a8,,,,,CAPITAL MARKETS,Equity Options,Equities Accumulator,SGD,"287,280.00","-8,965.91","-6,890.19",,"-8,139.24",,6/8/2020,5/8/2021,,,,,,,,,,364,EA20219070040,,,,0,,,0,,,,,,,,,,,,,,,
MR-AP Spore India Team 1,da64413daf0db27f9ab770aa1c8288370978260c19f27253941c7e4901901abb,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,7/8/2020,SR250942215,SR250942215-0002,SISI,6623c99be2206d5cf49d58652b394d25,4ccfd05b8a0660e9400685385a0618a8,,,,,CAPITAL MARKETS,Equity Options,Equities Accumulator,SGD,"50,400.00","-5,679.98","-3,924.27",,"-10,346.15",,6/8/2020,5/8/2021,,,,,,,,,,364,EA20219070041,,,,0,,,0,,,,,,,,,,,,,,,
MR-AP Spore India Team 1,da64413daf0db27f9ab770aa1c8288370978260c19f27253941c7e4901901abb,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,7/8/2020,SR250942215,SR250942215-0002,SISI,6623c99be2206d5cf49d58652b394d25,4ccfd05b8a0660e9400685385a0618a8,,,,,CAPITAL MARKETS,Equity Options,Equities Accumulator,USD,"19,076.00","-5,345.16","-5,403.26",,,,11/8/2020,10/8/2021,,,,,,,,,,364,EA20225070007,,,,0,,,0,,,,,,,,,,,,,,,
MR-AP Spore India Team 1,da64413daf0db27f9ab770aa1c8288370978260c19f27253941c7e4901901abb,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,7/8/2020,SR250942215,SR250942215-0002,SISI,6623c99be2206d5cf49d58652b394d25,4ccfd05b8a0660e9400685385a0618a8,,,,,CAPITAL MARKETS,Equity Options,Equity Option,EUR,,"-51,887.02","-60,390.04",,,,26/2/2020,9/12/2020,,,,,,,,,,287,ES20022601,,,,0,,,0,,,,,,,,,,,,,,,
MR-AP Spore India Team 1,da64413daf0db27f9ab770aa1c8288370978260c19f27253941c7e4901901abb,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,7/8/2020,SR250942215,SR250942215-0002,SISI,6623c99be2206d5cf49d58652b394d25,4ccfd05b8a0660e9400685385a0618a8,,,,,CAPITAL MARKETS,Equity Options,Equity Option,EUR,,"6,420.87","7,550.94",,,,10/3/2020,21/9/2020,,,,,,,,,,195,ES20031101,,,,0,,,0,,,,,,,,,,,,,,,
MR-AP Spore India Team 1,da64413daf0db27f9ab770aa1c8288370978260c19f27253941c7e4901901abb,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,7/8/2020,SR250942215,SR250942215-0002,SISI,6623c99be2206d5cf49d58652b394d25,4ccfd05b8a0660e9400685385a0618a8,,,,,CAPITAL MARKETS,Equity Options,Equity Option,USD,,815.7123,842.0256,,,,3/3/2020,15/9/2020,,,,,,,,,,196,ES20030401,,,,0,,,0,,,,,,,,,,,,,,,
MR-AP Spore India Team 1,da64413daf0db27f9ab770aa1c8288370978260c19f27253941c7e4901901abb,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,7/8/2020,SR250942215,SR250942215-0002,SISI,6623c99be2206d5cf49d58652b394d25,4ccfd05b8a0660e9400685385a0618a8,,,,,CAPITAL MARKETS,Equity Options,Equity Option,USD,,"5,603.37","5,852.41",,,,5/6/2020,17/12/2020,,,,,,,,,,195,ES20060801,,,,0,,,0,,,,,,,,,,,,,,,
MR-AP Spore India Team 1,da64413daf0db27f9ab770aa1c8288370978260c19f27253941c7e4901901abb,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,7/8/2020,SR250942215,SR250942215-0002,SISI,6623c99be2206d5cf49d58652b394d25,4ccfd05b8a0660e9400685385a0618a8,,,,,CAPITAL MARKETS,Equity Options,Equity Option,USD,,"3,954.13","3,794.37",,,,8/6/2020,18/12/2020,,,,,,,,,,193,ES20060901,,,,0,,,0,,,,,,,,,,,,,,,
MR-AP Spore India Team 1,da64413daf0db27f9ab770aa1c8288370978260c19f27253941c7e4901901abb,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,7/8/2020,SR250942215,SR250942215-0002,SISI,6623c99be2206d5cf49d58652b394d25,4ccfd05b8a0660e9400685385a0618a8,,,,,CAPITAL MARKETS,Equity Options,Equity Option,USD,,"8,295.04","8,038.49",,,,9/6/2020,21/12/2020,,,,,,,,,,195,ES20061004,,,,0,,,0,,,,,,,,,,,,,,,
MR-AP Spore India Team 1,da64413daf0db27f9ab770aa1c8288370978260c19f27253941c7e4901901abb,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,7/8/2020,SR250942215,SR250942215-0002,SISI,6623c99be2206d5cf49d58652b394d25,4ccfd05b8a0660e9400685385a0618a8,,,,,CAPITAL MARKETS,Equity Options,Equity Option,USD,,-398.419,-374.026,,,,11/6/2020,23/12/2020,,,,,,,,,,195,ES20061201,,,,0,,,0,,,,,,,,,,,,,,,
MR-AP Spore India Team 1,da64413daf0db27f9ab770aa1c8288370978260c19f27253941c7e4901901abb,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,7/8/2020,SR250942215,SR250942215-0002,SISI,6623c99be2206d5cf49d58652b394d25,4ccfd05b8a0660e9400685385a0618a8,,,,,CAPITAL MARKETS,Equity Options,Equity Option,USD,,"5,363.91","5,084.54",,,,14/7/2020,26/1/2021,,,,,,,,,,196,ES20071502,,,,0,,,0,,,,,,,,,,,,,,,
MR-AP Spore India Team 1,da64413daf0db27f9ab770aa1c8288370978260c19f27253941c7e4901901abb,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,7/8/2020,SR250942215,SR250942215-0002,SISI,6623c99be2206d5cf49d58652b394d25,4ccfd05b8a0660e9400685385a0618a8,,,,,CAPITAL MARKETS,Equity Options,Equity Option,USD,,"6,092.04","6,153.58",,,,16/7/2020,28/1/2021,,,,,,,,,,196,ES20071702,,,,0,,,0,,,,,,,,,,,,,,,
MR-AP Spore India Team 1,da64413daf0db27f9ab770aa1c8288370978260c19f27253941c7e4901901abb,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,7/8/2020,SR250942215,SR250942215-0002,SISI,6623c99be2206d5cf49d58652b394d25,4ccfd05b8a0660e9400685385a0618a8,,,,,CAPITAL MARKETS,Equity Options,Equity Option,USD,,"-4,156.85","-4,330.05",,,,3/8/2020,12/2/2021,,,,,,,,,,193,ES20080401,,,,0,,,0,,,,,,,,,,,,,,,
MR-AP Spore India Team 1,da64413daf0db27f9ab770aa1c8288370978260c19f27253941c7e4901901abb,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,7/8/2020,SR250942215,SR250942215-0002,SISI,6623c99be2206d5cf49d58652b394d25,4ccfd05b8a0660e9400685385a0618a8,,,,,CAPITAL MARKETS,Equity Options,Equity Option,USD,,-307.7856,-310.9917,,,,3/8/2020,12/2/2021,,,,,,,,,,193,ES20080402,,,,0,,,0,,,,,,,,,,,,,,,
MR-AP Spore India Team 1,da64413daf0db27f9ab770aa1c8288370978260c19f27253941c7e4901901abb,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,7/8/2020,SR250942215,SR250942215-0002,SISI,6623c99be2206d5cf49d58652b394d25,4ccfd05b8a0660e9400685385a0618a8,,,,,CAPITAL MARKETS,Foreign Exchange - Spots & Forwards,FX Forward,USD,"159,232.00","6,865.40","6,304.96",,1.189022,,31/12/2018,31/12/2021,,,,,,,,,,1096,1183650415,1.244,EUR,128000,150527.9255,USD,159232,159232,,,,,,,,,,,,,,,
MR-AP Spore India Team 1,da64413daf0db27f9ab770aa1c8288370978260c19f27253941c7e4901901abb,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,7/8/2020,SR250942215,SR250942215-0002,SISI,6623c99be2206d5cf49d58652b394d25,4ccfd05b8a0660e9400685385a0618a8,,,,,CAPITAL MARKETS,Foreign Exchange - Spots & Forwards,FX Swap Far,USD,"61,170.00","1,569.45","1,537.09",,1.190897,,11/3/2019,11/3/2022,,,,,,,,,,1096,1190700453,1.2234,EUR,50000,58799.97089,USD,61170,61170,,,,,,,,,,,,,,,
MR-AP Spore India Team 1,da64413daf0db27f9ab770aa1c8288370978260c19f27253941c7e4901901abb,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,7/8/2020,SR250942215,SR250942215-0002,SISI,6623c99be2206d5cf49d58652b394d25,4ccfd05b8a0660e9400685385a0618a8,,,,,CAPITAL MARKETS,Foreign Exchange - Spots & Forwards,FX Swap Far,USD,"100,000.00","-2,637.72","-2,609.36",,1.188539,,10/12/2019,13/12/2021,,,,,,,,,,734,1193440511,1.1556,EUR,86535.13,101765.2625,USD,100000,100000,,,,,,,,,,,,,,,
MR-AP Spore India Team 1,da64413daf0db27f9ab770aa1c8288370978260c19f27253941c7e4901901abb,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,7/8/2020,SR250942215,SR250942215-0002,SISI,6623c99be2206d5cf49d58652b394d25,4ccfd05b8a0660e9400685385a0618a8,,,,,CAPITAL MARKETS,Int. Rate Swaps,Interest Rate Swaps,USD,,"-8,390.21","-9,229.24",,,,30/7/2019,30/7/2021,,,,,,,,,,731,82266166.3,,EUR,149133.66,175381.0973,USD,165985.76,165985.76,,,,,,,,,,,,,,,
MR-AP Spore India Team 1,da64413daf0db27f9ab770aa1c8288370978260c19f27253941c7e4901901abb,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,7/8/2020,SR250942215,SR250942215-0002,SISI,6623c99be2206d5cf49d58652b394d25,4ccfd05b8a0660e9400685385a0618a8,,,,,CAPITAL MARKETS,Market Linked Instrument,Market Linked Instrument,GBP,"250,000.00","215,952.48","290,914.25",100,89.9802,,19/6/2020,21/12/2020,,,,,,,,,,185,7778839029SIMX900024,,,,0,,,0,M0320060510,,,,,,,,,,,,,,
MR-AP Spore India Team 1,da64413daf0db27f9ab770aa1c8288370978260c19f27253941c7e4901901abb,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,7/8/2020,SR250942215,SR250942215-0002,SISI,6623c99be2206d5cf49d58652b394d25,4ccfd05b8a0660e9400685385a0618a8,,,,,CAPITAL MARKETS,Market Linked Instrument,Market Linked Instrument,GBP,"250,000.00","215,657.03","309,574.42",100,94.7943,,26/6/2020,26/3/2021,,,,,,,,,,273,7778839029SIMX900026,,,,0,,,0,M0320061251,,,,,,,,,,,,,,
MR-AP Spore India Team 1,da64413daf0db27f9ab770aa1c8288370978260c19f27253941c7e4901901abb,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,7/8/2020,SR250942215,SR250942215-0002,SISI,6623c99be2206d5cf49d58652b394d25,4ccfd05b8a0660e9400685385a0618a8,,,,,CAPITAL MARKETS,Market Linked Instrument,Market Linked Instrument,USD,"300,000.00","309,333.52","303,084.36",100,104.1527,,19/5/2020,19/11/2020,,,,,,,,,,184,7778839029SIMX900015,,,,0,,,0,M0320050527,,,,,,,,,,,,,,
MR-AP Spore India Team 1,da64413daf0db27f9ab770aa1c8288370978260c19f27253941c7e4901901abb,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,7/8/2020,SR250942215,SR250942215-0002,SISI,6623c99be2206d5cf49d58652b394d25,4ccfd05b8a0660e9400685385a0618a8,,,,,CAPITAL MARKETS,Market Linked Instrument,Market Linked Instrument,USD,"300,000.00","298,675.01","301,786.21",100,103.7066,,2/6/2020,2/12/2020,,,,,,,,,,183,7778839029SIMX900016,,,,0,,,0,M0320051832,,,,,,,,,,,,,,
MR-AP Spore India Team 1,da64413daf0db27f9ab770aa1c8288370978260c19f27253941c7e4901901abb,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,7/8/2020,SR250942215,SR250942215-0002,SISI,6623c99be2206d5cf49d58652b394d25,4ccfd05b8a0660e9400685385a0618a8,,,,,CAPITAL MARKETS,Market Linked Instrument,Market Linked Instrument,USD,"250,000.00","254,618.00","239,340.92",100,101.8472,,15/6/2020,15/12/2020,,,,,,,,,,183,7778839029SIMX900017,,,,0,,,0,M0320060112,,,,,,,,,,,,,,
MR-AP Spore India Team 1,da64413daf0db27f9ab770aa1c8288370978260c19f27253941c7e4901901abb,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,7/8/2020,SR250942215,SR250942215-0002,SISI,6623c99be2206d5cf49d58652b394d25,4ccfd05b8a0660e9400685385a0618a8,,,,,CAPITAL MARKETS,Market Linked Instrument,Market Linked Instrument,USD,"250,000.00","209,670.98","225,978.72",100,93.1871,,18/6/2020,18/12/2020,,,,,,,,,,183,7778839029SIMX900018,,,,0,,,0,M0320060421,,,,,,,,,,,,,,
MR-AP Spore India Team 1,da64413daf0db27f9ab770aa1c8288370978260c19f27253941c7e4901901abb,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,7/8/2020,SR250942215,SR250942215-0002,SISI,6623c99be2206d5cf49d58652b394d25,4ccfd05b8a0660e9400685385a0618a8,,,,,CAPITAL MARKETS,Market Linked Instrument,Market Linked Instrument,USD,"250,000.00","235,841.06","253,982.68",100,103.6664,,18/6/2020,18/12/2020,,,,,,,,,,183,7778839029SIMX900019,,,,0,,,0,M0320060428,,,,,,,,,,,,,,
MR-AP Spore India Team 1,da64413daf0db27f9ab770aa1c8288370978260c19f27253941c7e4901901abb,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,7/8/2020,SR250942215,SR250942215-0002,SISI,6623c99be2206d5cf49d58652b394d25,4ccfd05b8a0660e9400685385a0618a8,,,,,CAPITAL MARKETS,Market Linked Instrument,Market Linked Instrument,USD,"250,000.00","211,434.34","206,887.36",100,90.9395,,18/6/2020,18/12/2020,,,,,,,,,,183,7778839029SIMX900020,,,,0,,,0,M0320060422,,,,,,,,,,,,,,
MR-AP Spore India Team 1,da64413daf0db27f9ab770aa1c8288370978260c19f27253941c7e4901901abb,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,7/8/2020,SR250942215,SR250942215-0002,SISI,6623c99be2206d5cf49d58652b394d25,4ccfd05b8a0660e9400685385a0618a8,,,,,CAPITAL MARKETS,Market Linked Instrument,Market Linked Instrument,USD,"250,000.00","227,340.88","227,340.88",100,96.7408,,18/6/2020,18/12/2020,,,,,,,,,,183,7778839029SIMX900021,,,,0,,,0,M0320060424,,,,,,,,,,,,,,
MR-AP Spore India Team 1,da64413daf0db27f9ab770aa1c8288370978260c19f27253941c7e4901901abb,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,7/8/2020,SR250942215,SR250942215-0002,SISI,6623c99be2206d5cf49d58652b394d25,4ccfd05b8a0660e9400685385a0618a8,,,,,CAPITAL MARKETS,Market Linked Instrument,Market Linked Instrument,USD,"300,000.00","299,976.77","309,254.40",100,103.0848,,19/6/2020,21/12/2020,,,,,,,,,,185,7778839029SIMX900022,,,,0,,,0,M0320060528,,,,,,,,,,,,,,
MR-AP Spore India Team 1,da64413daf0db27f9ab770aa1c8288370978260c19f27253941c7e4901901abb,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,7/8/2020,SR250942215,SR250942215-0002,SISI,6623c99be2206d5cf49d58652b394d25,4ccfd05b8a0660e9400685385a0618a8,,,,,CAPITAL MARKETS,Market Linked Instrument,Market Linked Instrument,USD,"400,000.00","392,261.40","384,173.54",100,101.0983,,19/6/2020,21/12/2020,,,,,,,,,,185,7778839029SIMX900023,,,,0,,,0,M0320060526,,,,,,,,,,,,,,
MR-AP Spore India Team 1,da64413daf0db27f9ab770aa1c8288370978260c19f27253941c7e4901901abb,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,7/8/2020,SR250942215,SR250942215-0002,SISI,6623c99be2206d5cf49d58652b394d25,4ccfd05b8a0660e9400685385a0618a8,,,,,CAPITAL MARKETS,Market Linked Instrument,Market Linked Instrument,USD,"250,000.00","226,858.75","217,784.40",100,90.7435,,23/6/2020,23/12/2020,,,,,,,,,,183,7778839029SIMX900025,,,,0,,,0,M0320060943,,,,,,,,,,,,,,
MR-AP Spore India Team 1,da64413daf0db27f9ab770aa1c8288370978260c19f27253941c7e4901901abb,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,7/8/2020,SR250942215,SR250942215-0002,SISI,6623c99be2206d5cf49d58652b394d25,4ccfd05b8a0660e9400685385a0618a8,,,,,CAPITAL MARKETS,Market Linked Instrument,Market Linked Instrument,USD,"250,000.00","230,791.59","235,754.85",100,99.2652,,26/6/2020,28/12/2020,,,,,,,,,,185,7778839029SIMX900027,,,,0,,,0,M0120061208,,,,,,,,,,,,,,
MR-AP Spore India Team 1,da64413daf0db27f9ab770aa1c8288370978260c19f27253941c7e4901901abb,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,7/8/2020,SR250942215,SR250942215-0002,SISI,6623c99be2206d5cf49d58652b394d25,4ccfd05b8a0660e9400685385a0618a8,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,EUR,"7,068.96","6,927.58","8,063.70",,,,8/11/2016,,,,,,,,0,,0,,,,,,0,,,0,,,,,,,,,,,,,,,
MR-AP Spore India Team 1,da64413daf0db27f9ab770aa1c8288370978260c19f27253941c7e4901901abb,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,7/8/2020,SR250942215,SR250942215-0002,SISI,6623c99be2206d5cf49d58652b394d25,4ccfd05b8a0660e9400685385a0618a8,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,GBP,0,0,0,,,,8/6/2020,,,,,,,,0,,0,,,,,,0,,,0,,,,,,,,,,,,,,,
MR-AP Spore India Team 1,da64413daf0db27f9ab770aa1c8288370978260c19f27253941c7e4901901abb,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,7/8/2020,SR250942215,SR250942215-0002,SISI,6623c99be2206d5cf49d58652b394d25,4ccfd05b8a0660e9400685385a0618a8,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,JPY,0,0,0,,,,11/6/2019,,,,,,,,0,,0,,,,,,0,,,0,,,,,,,,,,,,,,,
MR-AP Spore India Team 1,da64413daf0db27f9ab770aa1c8288370978260c19f27253941c7e4901901abb,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,7/8/2020,SR250942215,SR250942215-0002,SISI,6623c99be2206d5cf49d58652b394d25,4ccfd05b8a0660e9400685385a0618a8,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,SGD,0,0,0,,,,8/11/2016,,,,,,,,0,,0,,,,,,0,,,0,,,,,,,,,,,,,,,
MR-AP Spore India Team 1,da64413daf0db27f9ab770aa1c8288370978260c19f27253941c7e4901901abb,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,7/8/2020,SR250942215,SR250942215-0002,SISI,6623c99be2206d5cf49d58652b394d25,4ccfd05b8a0660e9400685385a0618a8,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,USD,"19,849.22","19,452.24","18,658.27",,,,8/11/2016,,,,,,,,0.01,,0.01,,,,,,0,,,0,,,,,,,,,,,,,,,
MR-AP Spore India Team 1,da64413daf0db27f9ab770aa1c8288370978260c19f27253941c7e4901901abb,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,7/8/2020,SR250942215,SR250942215-0002,SISI,6623c99be2206d5cf49d58652b394d25,4ccfd05b8a0660e9400685385a0618a8,,,,,Loans,Margin Loan,Margin Credit Demand Loan,GBP,"250,231.43","240,222.17","317,070.93",,,,20/7/2020,20/8/2020,,,,,,,1.069,0.319,0.75,31,2000659328,,,,0,,,0,,,,,,,,,,,,,,,
