,asOfDate.value,position.id,account.id,position.constituent.holding.underlyingAsset.description,position.constituent.holding.quantity.number,position.scheduledDate.adjustedDate,position.scheduledDate.type.scheduledDateTypeScheme,position.valuation.quote,position.assetClassTaxonmony.assetClassNameAtLevel1,position.assetClassTaxonmony.assetClassNameAtLevel2,position.assetClassTaxonmony.assetClassNameAtLevel3,position.constituent.holding.underlyingAsset.commitmentAmount,position.constituent.holding.underlyingAsset.outstandingCommitmentAmount,position.constituent.holding.underlyingAsset.contributionAmount,position.constituent.holding.underlyingAsset.capitalContributionFundExpense,position.constituent.holding.underlyingAsset.distributionAmount,position.constituent.holding.underlyingAsset.recallableDistribution,position.constituent.tradeReference.partyTradeIdentifier,position.constituent.holding.underlyingAsset.maturity,position.constituent.tradeReference.partyTradeIdentifier.id,position.constituent.holding.underlyingAsset.instrumentId.financialInstrument.value,position.constituent.holding.underlyingAsset.instrumentId.financialInstrument.instrumentIdScheme,position.constituent.holding.underlyingAsset.instrumentId.ticker.value,position.constituent.holding.underlyingAsset.instrumentId.ticker.instrumentIdScheme,party.banker.partyName.value,party.banker.groupType.value,party.banker.id,party.ic.partyName.value,party.ic.groupType.value,party.ic.id,party.relationship.partyName.value,party.relationship.groupType.value,party.relationship.id,party.eg.partyName.value,party.eg.groupType.value,party.eg.id,party.pp.partyName.value,party.pp.groupType.value,party.pp.id,party.client.partyName.value,party.client.groupType.value,party.client.id
339,"Aug 12, 2020 12:00:00 AM",Equity mutual fund VANECK OIL SERV- Ticker/ISIN : OIH/US92189H6071,6b49aadd141eb49381ee200b0d7a354e,VanEck Vectors Oil Services ETF - ETF,375.0,"Apr 16, 2020 12:00:00 AM",Last movement date,"[{'value': 52815.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 52815.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 343.6166, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'USD'}}, {'value': 140.84, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",EQUITIES,Mutual Funds,Equity mutual fund,,,,,,,,,,977674818884,Financial Instrument Id,OIH UP Equity,Ticker,MR-AP Spore Marketing Team 2,Banker,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,Investment Counsellor/ IC,b7447d86049b0e266dce32b79f657058,SR250824955,Relationship,SR250824955,SR250824955-0001,Entitlement Group/ EG,SR250824955-0001,SISI,Product Processor/ PP,SISI,SR250824955,Client,ab0d9b58499dc5d984931f2f7041ab7c
340,"Aug 12, 2020 12:00:00 AM",Structured Investments - Eqty MORGAN STANLEY FRN LINK TO CONOCOPHILLIPS EXXON MOBIL CORP DUE 040621 ISIN XS2171287902,6b49aadd141eb49381ee200b0d7a354e,MORGAN STANLEY FRN LINK TO CONOCOPHILLIPS EXXON MOBIL CORP DUE 040621,200000.0,"Jun 4, 2021 12:00:00 AM",Maturity date,"[{'value': 204240.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 204240.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 100.035, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'USD'}}, {'value': 102.12, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",ALTERNATIVE INVESTMENTS,Coll Debt Obligat'n,Structured Investments - Eqty,,,,,,,,,,980545254625,Financial Instrument Id,,Ticker,MR-AP Spore Marketing Team 2,Banker,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,Investment Counsellor/ IC,b7447d86049b0e266dce32b79f657058,SR250824955,Relationship,SR250824955,SR250824955-0001,Entitlement Group/ EG,SR250824955-0001,SISI,Product Processor/ PP,SISI,SR250824955,Client,ab0d9b58499dc5d984931f2f7041ab7c
341,"Aug 12, 2020 12:00:00 AM",Equities Accumulator Equity Options UBER TECHNOLOGIE DECUMULATOR 11MAY20-11MAY21/DFP 37.2 KO 25.6/PREM 0,6b49aadd141eb49381ee200b0d7a354e,,,"May 11, 2020 12:00:00 AM",Book date,"[{'value': 1463.3689, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 1463.3689, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 2443.36861, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",CAPITAL MARKETS,Equity Options,Equities Accumulator,,,,,,,,,ED20133070012,,,,,MR-AP Spore Marketing Team 2,Banker,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,Investment Counsellor/ IC,b7447d86049b0e266dce32b79f657058,SR250824955,Relationship,SR250824955,SR250824955-0001,Entitlement Group/ EG,SR250824955-0001,SISI,Product Processor/ PP,SISI,SR250824955,Client,ab0d9b58499dc5d984931f2f7041ab7c
342,"Aug 12, 2020 12:00:00 AM",Market Linked Instrument Market Linked Instrument 6 MTH  USD COP UN+FP FP+REP SQ MLI Value  28MAY20  MAT 30NOV20 Ref 7778047017SIMX900040,6b49aadd141eb49381ee200b0d7a354e,,,"May 28, 2020 12:00:00 AM",Book date,"[{'value': 211520.8, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 211520.8, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 100, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'USD'}}, {'value': 105.7604, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",CAPITAL MARKETS,Market Linked Instrument,Market Linked Instrument,,,,,,,,,M0320051323,,,,,MR-AP Spore Marketing Team 2,Banker,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,Investment Counsellor/ IC,b7447d86049b0e266dce32b79f657058,SR250824955,Relationship,SR250824955,SR250824955-0001,Entitlement Group/ EG,SR250824955-0001,SISI,Product Processor/ PP,SISI,SR250824955,Client,ab0d9b58499dc5d984931f2f7041ab7c
343,"Aug 12, 2020 12:00:00 AM",Market Linked Instrument Market Linked Instrument 6 MTH  USD BABA UN+F UN MLI Value  03AUG20  MAT 01FEB21 Ref 7778047017SIMX900041,6b49aadd141eb49381ee200b0d7a354e,,,"Aug 3, 2020 12:00:00 AM",Book date,"[{'value': 182737.08, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 182737.08, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 100, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'USD'}}, {'value': 101.5206, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",CAPITAL MARKETS,Market Linked Instrument,Market Linked Instrument,,,,,,,,,M0320071736,,,,,MR-AP Spore Marketing Team 2,Banker,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,Investment Counsellor/ IC,b7447d86049b0e266dce32b79f657058,SR250824955,Relationship,SR250824955,SR250824955-0001,Entitlement Group/ EG,SR250824955-0001,SISI,Product Processor/ PP,SISI,SR250824955,Client,ab0d9b58499dc5d984931f2f7041ab7c
344,"Aug 12, 2020 12:00:00 AM",Market Linked Instrument Market Linked Instrument 6 MTH  USD MLM UN+MOS UN MLI Value  12AUG20  MAT 16FEB21 Ref 7778047017SIMX900042,6b49aadd141eb49381ee200b0d7a354e,,,"Aug 12, 2020 12:00:00 AM",Book date,"[{'value': 183065.4, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 183065.4, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 100, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'USD'}}, {'value': 101.703, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",CAPITAL MARKETS,Market Linked Instrument,Market Linked Instrument,,,,,,,,,M0320072922,,,,,MR-AP Spore Marketing Team 2,Banker,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,Investment Counsellor/ IC,b7447d86049b0e266dce32b79f657058,SR250824955,Relationship,SR250824955,SR250824955-0001,Entitlement Group/ EG,SR250824955-0001,SISI,Product Processor/ PP,SISI,SR250824955,Client,ab0d9b58499dc5d984931f2f7041ab7c
345,"Aug 12, 2020 12:00:00 AM",Common Stock AMAZON COM INC  Ticker AMZN,9426d28a58dbd32eb3b320570e3df768,AMAZON COM INC,140.0,"Aug 6, 2020 12:00:00 AM",Last movement date,"[{'value': 431293.8, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 431293.8, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 2114.7651, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'USD'}}, {'value': 3080.67, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",EQUITIES,Common Stocks,Common Stock,,,,,,,,,,341673092068,Financial Instrument Id,AMZN UW Equity,Ticker,MR-Global Europe Team,Banker,50a730b2506c78c89cff4ef7c2fd7c78,40a42d6cbe8400cb3d159a0f41851cc7abb1ca57f25e8085ef8125cce1f2b3ba,Investment Counsellor/ IC,40a42d6cbe8400cb3d159a0f41851cc7abb1ca57f25e8085ef8125cce1f2b3ba,ER250686760,Relationship,ER250686760,ER250686760-0004,Entitlement Group/ EG,ER250686760-0004,SISI,Product Processor/ PP,SISI,ER250686760,Client,766615c4204e130bf80a26969eb12540
346,"Aug 12, 2020 12:00:00 AM",Common Stock APPLE INC  Ticker AAPL,9426d28a58dbd32eb3b320570e3df768,APPLE INC,230.0,"Aug 6, 2020 12:00:00 AM",Last movement date,"[{'value': 100625.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 100625.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 439.2821, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'USD'}}, {'value': 437.5, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",EQUITIES,Common Stocks,Common Stock,,,,,,,,,,341673095330,Financial Instrument Id,AAPL UW Equity,Ticker,MR-Global Europe Team,Banker,50a730b2506c78c89cff4ef7c2fd7c78,40a42d6cbe8400cb3d159a0f41851cc7abb1ca57f25e8085ef8125cce1f2b3ba,Investment Counsellor/ IC,40a42d6cbe8400cb3d159a0f41851cc7abb1ca57f25e8085ef8125cce1f2b3ba,ER250686760,Relationship,ER250686760,ER250686760-0004,Entitlement Group/ EG,ER250686760-0004,SISI,Product Processor/ PP,SISI,ER250686760,Client,766615c4204e130bf80a26969eb12540
347,"Aug 12, 2020 12:00:00 AM",Common Stock THE WALT DISNEY CO  Ticker DIS,9426d28a58dbd32eb3b320570e3df768,THE WALT DISNEY CO,1500.0,"Sep 23, 2019 12:00:00 AM",Last movement date,"[{'value': 195735.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 195735.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 133.4655, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'USD'}}, {'value': 130.49, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",EQUITIES,Common Stocks,Common Stock,,,,,,,,,,341673406314,Financial Instrument Id,DIS UN Equity,Ticker,MR-Global Europe Team,Banker,50a730b2506c78c89cff4ef7c2fd7c78,40a42d6cbe8400cb3d159a0f41851cc7abb1ca57f25e8085ef8125cce1f2b3ba,Investment Counsellor/ IC,40a42d6cbe8400cb3d159a0f41851cc7abb1ca57f25e8085ef8125cce1f2b3ba,ER250686760,Relationship,ER250686760,ER250686760-0004,Entitlement Group/ EG,ER250686760-0004,SISI,Product Processor/ PP,SISI,ER250686760,Client,766615c4204e130bf80a26969eb12540
348,"Aug 12, 2020 12:00:00 AM",Common Stock AT&T INC  Ticker T,9426d28a58dbd32eb3b320570e3df768,AT&T INC,8999.0,"Aug 1, 2020 12:00:00 AM",Last movement date,"[{'value': 271769.8, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 271769.8, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 33.3356, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'USD'}}, {'value': 30.2, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",EQUITIES,Common Stocks,Common Stock,,,,,,,,,,452065422763,Financial Instrument Id,T UN Equity,Ticker,MR-Global Europe Team,Banker,50a730b2506c78c89cff4ef7c2fd7c78,40a42d6cbe8400cb3d159a0f41851cc7abb1ca57f25e8085ef8125cce1f2b3ba,Investment Counsellor/ IC,40a42d6cbe8400cb3d159a0f41851cc7abb1ca57f25e8085ef8125cce1f2b3ba,ER250686760,Relationship,ER250686760,ER250686760-0004,Entitlement Group/ EG,ER250686760-0004,SISI,Product Processor/ PP,SISI,ER250686760,Client,766615c4204e130bf80a26969eb12540
349,"Aug 12, 2020 12:00:00 AM",Common Stock VISA INC  Ticker V,9426d28a58dbd32eb3b320570e3df768,VISA INC,1100.0,"Sep 23, 2019 12:00:00 AM",Last movement date,"[{'value': 217547.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 217547.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 178.2517, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'USD'}}, {'value': 197.77, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",EQUITIES,Common Stocks,Common Stock,,,,,,,,,,536764001742,Financial Instrument Id,V UN Equity,Ticker,MR-Global Europe Team,Banker,50a730b2506c78c89cff4ef7c2fd7c78,40a42d6cbe8400cb3d159a0f41851cc7abb1ca57f25e8085ef8125cce1f2b3ba,Investment Counsellor/ IC,40a42d6cbe8400cb3d159a0f41851cc7abb1ca57f25e8085ef8125cce1f2b3ba,ER250686760,Relationship,ER250686760,ER250686760-0004,Entitlement Group/ EG,ER250686760-0004,SISI,Product Processor/ PP,SISI,ER250686760,Client,766615c4204e130bf80a26969eb12540
350,"Aug 12, 2020 12:00:00 AM",Common Stock PAYPAL HOLDINGS INC  Ticker PYPL,9426d28a58dbd32eb3b320570e3df768,PAYPAL HOLDINGS INC,2410.0,"Aug 6, 2020 12:00:00 AM",Last movement date,"[{'value': 455562.3, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 455562.3, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 125.0206, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'USD'}}, {'value': 189.03, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",EQUITIES,Common Stocks,Common Stock,,,,,,,,,,803553918087,Financial Instrument Id,PYPL UW Equity,Ticker,MR-Global Europe Team,Banker,50a730b2506c78c89cff4ef7c2fd7c78,40a42d6cbe8400cb3d159a0f41851cc7abb1ca57f25e8085ef8125cce1f2b3ba,Investment Counsellor/ IC,40a42d6cbe8400cb3d159a0f41851cc7abb1ca57f25e8085ef8125cce1f2b3ba,ER250686760,Relationship,ER250686760,ER250686760-0004,Entitlement Group/ EG,ER250686760-0004,SISI,Product Processor/ PP,SISI,ER250686760,Client,766615c4204e130bf80a26969eb12540
351,"Aug 12, 2020 12:00:00 AM",Common Stock ALPHABET INC-CL A  Ticker GOOGL,9426d28a58dbd32eb3b320570e3df768,ALPHABET INC-CL A,160.0,"Sep 23, 2019 12:00:00 AM",Last movement date,"[{'value': 236886.4, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 236886.4, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 1238.63, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'USD'}}, {'value': 1480.54, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",EQUITIES,Common Stocks,Common Stock,,,,,,,,,,812445162713,Financial Instrument Id,GOOGL UW Equity,Ticker,MR-Global Europe Team,Banker,50a730b2506c78c89cff4ef7c2fd7c78,40a42d6cbe8400cb3d159a0f41851cc7abb1ca57f25e8085ef8125cce1f2b3ba,Investment Counsellor/ IC,40a42d6cbe8400cb3d159a0f41851cc7abb1ca57f25e8085ef8125cce1f2b3ba,ER250686760,Relationship,ER250686760,ER250686760-0004,Entitlement Group/ EG,ER250686760-0004,SISI,Product Processor/ PP,SISI,ER250686760,Client,766615c4204e130bf80a26969eb12540
352,"Aug 12, 2020 12:00:00 AM",Equity mutual fund AXA WF Framlington Robotech Fund Class A Acc USD ISIN LU1529780063,9426d28a58dbd32eb3b320570e3df768,AXA WORLD FUNDS FRAMLINGTON ROBOTECH CL A USD ACC-T,3703.155,"Jun 12, 2019 12:00:00 AM",Book date,"[{'value': 660753.946, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 660753.946, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 136.370203, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'USD'}}, {'value': 178.43, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",EQUITIES,Mutual Funds,Equity mutual fund,,,,,,,,,,A0895,Financial Instrument Id,AXROACU LX,Ticker,MR-Global Europe Team,Banker,50a730b2506c78c89cff4ef7c2fd7c78,40a42d6cbe8400cb3d159a0f41851cc7abb1ca57f25e8085ef8125cce1f2b3ba,Investment Counsellor/ IC,40a42d6cbe8400cb3d159a0f41851cc7abb1ca57f25e8085ef8125cce1f2b3ba,ER250686760,Relationship,ER250686760,ER250686760-0004,Entitlement Group/ EG,ER250686760-0004,SISI,Product Processor/ PP,SISI,ER250686760,Client,766615c4204e130bf80a26969eb12540
353,"Aug 12, 2020 12:00:00 AM",FIXIN Mutual Fund - MUTUAL FND AB American Income Portfolio  ISIN LU0157308031,9426d28a58dbd32eb3b320570e3df768,AB AMERICAN INCOME PORTFOLIO AT USD DIS-CASH-T,123915.738,"Jun 25, 2015 12:00:00 AM",Book date,"[{'value': 1017348.208, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 1017348.208, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 8.150699, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'USD'}}, {'value': 8.21, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",FIXED INCOME,Fixed Income Mutual Funds,FIXIN Mutual Fund - MUTUAL FND,,,,,,,,,,A1145,Financial Instrument Id,AGIAIAT LX,Ticker,MR-Global Europe Team,Banker,50a730b2506c78c89cff4ef7c2fd7c78,40a42d6cbe8400cb3d159a0f41851cc7abb1ca57f25e8085ef8125cce1f2b3ba,Investment Counsellor/ IC,40a42d6cbe8400cb3d159a0f41851cc7abb1ca57f25e8085ef8125cce1f2b3ba,ER250686760,Relationship,ER250686760,ER250686760-0004,Entitlement Group/ EG,ER250686760-0004,SISI,Product Processor/ PP,SISI,ER250686760,Client,766615c4204e130bf80a26969eb12540
354,"Aug 12, 2020 12:00:00 AM","HF-Other AG Mortgage Value Partners, LTD B USD DIS CASH",9426d28a58dbd32eb3b320570e3df768,AG MORTGAGE VALUE PARTNERS LTD CL B NOV19 USD DIS CASH-T,493.75,"Dec 11, 2019 12:00:00 AM",Book date,"[{'value': 415095.63, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 415095.63, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 1020, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'USD'}}, {'value': 840.7, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",ALTERNATIVE INVESTMENTS,Hedge Funds,HF-Other,,,,,,,,,,AJ090,Financial Instrument Id,AGMFMB0U0000,Ticker,MR-Global Europe Team,Banker,50a730b2506c78c89cff4ef7c2fd7c78,40a42d6cbe8400cb3d159a0f41851cc7abb1ca57f25e8085ef8125cce1f2b3ba,Investment Counsellor/ IC,40a42d6cbe8400cb3d159a0f41851cc7abb1ca57f25e8085ef8125cce1f2b3ba,ER250686760,Relationship,ER250686760,ER250686760-0004,Entitlement Group/ EG,ER250686760-0004,SISI,Product Processor/ PP,SISI,ER250686760,Client,766615c4204e130bf80a26969eb12540
355,"Aug 12, 2020 12:00:00 AM","HF-Other Contrarian Emerging Markets Offshore Fund, Ltd Class A Ser 7 2019",9426d28a58dbd32eb3b320570e3df768,CONTRARIAN EMERGING MARKETS OFFSHORE FUND LTD DIST A S7 2019,5097.239,"Jul 17, 2019 12:00:00 AM",Book date,"[{'value': 306239.05, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 306239.05, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 100.0542, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'USD'}}, {'value': 60.0794, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",ALTERNATIVE INVESTMENTS,Hedge Funds,HF-Other,,,,,,,,,,CI906,Financial Instrument Id,CEMFMADU0000,Ticker,MR-Global Europe Team,Banker,50a730b2506c78c89cff4ef7c2fd7c78,40a42d6cbe8400cb3d159a0f41851cc7abb1ca57f25e8085ef8125cce1f2b3ba,Investment Counsellor/ IC,40a42d6cbe8400cb3d159a0f41851cc7abb1ca57f25e8085ef8125cce1f2b3ba,ER250686760,Relationship,ER250686760,ER250686760-0004,Entitlement Group/ EG,ER250686760-0004,SISI,Product Processor/ PP,SISI,ER250686760,Client,766615c4204e130bf80a26969eb12540
356,"Aug 12, 2020 12:00:00 AM","HF-MultiStgy HedgeForum Millennium, Ltd. Class A",9426d28a58dbd32eb3b320570e3df768,HEDGEFORUM MILLENNIUM LTD CL A USD-T,500.0,"Mar 3, 2020 12:00:00 AM",Book date,"[{'value': 544151.2, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 544151.2, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 1020, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'USD'}}, {'value': 1088.3024, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",ALTERNATIVE INVESTMENTS,Hedge Funds,HF-MultiStgy,,,,,,,,,,HJ120,Financial Instrument Id,HF13A01,Ticker,MR-Global Europe Team,Banker,50a730b2506c78c89cff4ef7c2fd7c78,40a42d6cbe8400cb3d159a0f41851cc7abb1ca57f25e8085ef8125cce1f2b3ba,Investment Counsellor/ IC,40a42d6cbe8400cb3d159a0f41851cc7abb1ca57f25e8085ef8125cce1f2b3ba,ER250686760,Relationship,ER250686760,ER250686760-0004,Entitlement Group/ EG,ER250686760-0004,SISI,Product Processor/ PP,SISI,ER250686760,Client,766615c4204e130bf80a26969eb12540
